Time[s], RIGHT, LEFT, BACK, FWD, SO
14.153893, 0, 1, 1, 1, 0
14.154223, 0, 1, 1, 1, 1
14.154556, 0, 1, 1, 1, 0
14.154887, 0, 1, 1, 1, 1
14.15522, 0, 1, 1, 1, 0
14.15555, 0, 1, 1, 1, 1
14.155883, 0, 1, 1, 1, 0
14.156214, 0, 1, 1, 1, 1
14.156547, 0, 1, 1, 1, 0
14.156877, 0, 1, 1, 1, 1
14.15721, 0, 1, 1, 1, 0
14.157541, 0, 1, 1, 1, 1
14.157874, 0, 1, 1, 1, 0
14.158204, 0, 1, 1, 1, 1
14.158538, 0, 1, 1, 1, 0
14.158868, 0, 1, 1, 1, 1
14.159201, 0, 1, 1, 1, 0
14.159532, 0, 1, 1, 1, 1
14.159865, 0, 1, 1, 1, 0
14.160195, 0, 1, 1, 1, 1
14.160528, 0, 1, 1, 1, 0
14.160859, 0, 1, 1, 1, 1
14.161192, 0, 1, 1, 1, 0
14.161522, 0, 1, 1, 1, 1
14.161855, 0, 1, 1, 1, 0
14.162186, 0, 1, 1, 1, 1
14.162519, 0, 1, 1, 1, 0
14.162849, 0, 1, 1, 1, 1
14.163183, 0, 1, 1, 1, 0
14.163513, 0, 1, 1, 1, 1
14.163846, 0, 1, 1, 1, 0
14.164177, 0, 1, 1, 1, 1
14.16451, 0, 1, 1, 1, 0
14.16484, 0, 1, 1, 1, 1
14.165173, 0, 1, 1, 1, 0
14.165504, 0, 1, 1, 1, 1
14.165837, 0, 1, 1, 1, 0
14.166167, 0, 1, 1, 1, 1
14.1665, 0, 1, 1, 1, 0
14.166831, 0, 1, 1, 1, 1
14.167164, 0, 1, 1, 1, 0
14.167494, 0, 1, 1, 1, 1
14.167828, 0, 1, 1, 1, 0
14.168158, 0, 1, 1, 1, 1
14.168491, 0, 1, 1, 1, 0
14.168821, 0, 1, 1, 1, 1
14.169155, 0, 1, 1, 1, 0
14.169485, 0, 1, 1, 1, 1
14.169818, 0, 1, 1, 1, 0
14.170149, 0, 1, 1, 1, 1
14.170482, 0, 1, 1, 1, 0
14.170812, 0, 1, 1, 1, 1
14.171145, 0, 1, 1, 1, 0
14.171476, 0, 1, 1, 1, 1
14.171809, 0, 1, 1, 1, 0
14.172139, 0, 1, 1, 1, 1
14.172473, 0, 1, 1, 1, 0
14.172803, 0, 1, 1, 1, 1
14.173136, 0, 1, 1, 1, 0
14.173466, 0, 1, 1, 1, 1
14.1738, 0, 1, 1, 1, 0
14.17413, 0, 1, 1, 1, 1
14.174463, 0, 1, 1, 1, 0
14.174794, 0, 1, 1, 1, 1
14.175127, 0, 1, 1, 1, 0
14.175457, 0, 1, 1, 1, 1
14.17579, 0, 1, 1, 1, 0
14.176121, 0, 1, 1, 1, 1
14.176454, 0, 1, 1, 1, 0
14.176784, 0, 1, 1, 1, 1
14.177117, 0, 1, 1, 1, 0
14.177448, 0, 1, 1, 1, 1
14.177781, 0, 1, 1, 1, 0
14.178111, 0, 1, 1, 1, 1
14.178445, 0, 1, 1, 1, 0
14.178775, 0, 1, 1, 1, 1
14.179108, 0, 1, 1, 1, 0
14.179439, 0, 1, 1, 1, 1
14.179772, 0, 1, 1, 1, 0
14.180102, 0, 1, 1, 1, 1
14.180435, 0, 1, 1, 1, 0
14.180766, 0, 1, 1, 1, 1
14.181099, 0, 1, 1, 1, 0
14.181429, 0, 1, 1, 1, 1
14.181762, 0, 1, 1, 1, 0
14.182093, 0, 1, 1, 1, 1
14.182426, 0, 1, 1, 1, 0
14.182756, 0, 1, 1, 1, 1
14.183756, 0, 1, 1, 1, 0
14.184086, 0, 1, 1, 1, 1
14.185086, 0, 1, 1, 1, 0
14.185416, 0, 1, 1, 1, 1
14.186416, 0, 1, 1, 1, 0
14.186746, 0, 1, 1, 1, 1
14.187746, 0, 1, 1, 1, 0
14.188076, 0, 1, 1, 1, 1
14.18841, 0, 1, 1, 1, 0
14.18874, 0, 1, 1, 1, 1
14.189073, 0, 1, 1, 1, 0
14.189404, 0, 1, 1, 1, 1
14.189737, 0, 1, 1, 1, 0
14.190067, 0, 1, 1, 1, 1
14.1904, 0, 1, 1, 1, 0
14.190731, 0, 1, 1, 1, 1
14.191064, 0, 1, 1, 1, 0
14.191394, 0, 1, 1, 1, 1
14.191728, 0, 1, 1, 1, 0
14.192058, 0, 1, 1, 1, 1
14.192391, 0, 1, 1, 1, 0
14.192722, 0, 1, 1, 1, 1
14.193055, 0, 1, 1, 1, 0
14.193385, 0, 1, 1, 1, 1
14.193718, 0, 1, 1, 1, 0
14.194049, 0, 1, 1, 1, 1
14.194382, 0, 1, 1, 1, 0
14.194712, 0, 1, 1, 1, 1
14.195045, 0, 1, 1, 1, 0
14.195376, 0, 1, 1, 1, 1
14.195709, 0, 1, 1, 1, 0
14.196039, 0, 1, 1, 1, 1
14.196373, 0, 1, 1, 1, 0
14.196703, 0, 1, 1, 1, 1
14.197036, 0, 1, 1, 1, 0
14.197367, 0, 1, 1, 1, 1
14.1977, 0, 1, 1, 1, 0
14.19803, 0, 1, 1, 1, 1
14.198363, 0, 1, 1, 1, 0
14.198694, 0, 1, 1, 1, 1
14.199027, 0, 1, 1, 1, 0
14.199357, 0, 1, 1, 1, 1
14.19969, 0, 1, 1, 1, 0
14.200021, 0, 1, 1, 1, 1
14.200354, 0, 1, 1, 1, 0
14.200684, 0, 1, 1, 1, 1
14.201018, 0, 1, 1, 1, 0
14.201348, 0, 1, 1, 1, 1
14.201681, 0, 1, 1, 1, 0
14.202012, 0, 1, 1, 1, 1
14.202345, 0, 1, 1, 1, 0
14.202675, 0, 1, 1, 1, 1
14.203008, 0, 1, 1, 1, 0
14.203339, 0, 1, 1, 1, 1
14.203672, 0, 1, 1, 1, 0
14.204002, 0, 1, 1, 1, 1
14.204335, 0, 1, 1, 1, 0
14.204666, 0, 1, 1, 1, 1
14.204999, 0, 1, 1, 1, 0
14.205329, 0, 1, 1, 1, 1
14.205663, 0, 1, 1, 1, 0
14.205993, 0, 1, 1, 1, 1
14.206326, 0, 1, 1, 1, 0
14.206657, 0, 1, 1, 1, 1
14.20699, 0, 1, 1, 1, 0
14.20732, 0, 1, 1, 1, 1
14.207653, 0, 1, 1, 1, 0
14.207984, 0, 1, 1, 1, 1
14.208317, 0, 1, 1, 1, 0
14.208647, 0, 1, 1, 1, 1
14.208981, 0, 1, 1, 1, 0
14.209311, 0, 1, 1, 1, 1
14.209644, 0, 1, 1, 1, 0
14.209975, 0, 1, 1, 1, 1
14.210308, 0, 1, 1, 1, 0
14.210638, 0, 1, 1, 1, 1
14.210971, 0, 1, 1, 1, 0
14.211302, 0, 1, 1, 1, 1
14.211635, 0, 1, 1, 1, 0
14.211965, 0, 1, 1, 1, 1
14.212298, 0, 1, 1, 1, 0
14.212629, 0, 1, 1, 1, 1
14.212962, 0, 1, 1, 1, 0
14.213292, 0, 1, 1, 1, 1
14.213626, 0, 1, 1, 1, 0
14.213956, 0, 1, 1, 1, 1
14.214289, 0, 1, 1, 1, 0
14.21462, 0, 1, 1, 1, 1
14.214953, 0, 1, 1, 1, 0
14.215283, 0, 1, 1, 1, 1
14.215616, 0, 1, 1, 1, 0
14.215947, 0, 1, 1, 1, 1
14.21628, 0, 1, 1, 1, 0
14.21661, 0, 1, 1, 1, 1
14.216943, 0, 1, 1, 1, 0
14.217274, 0, 1, 1, 1, 1
14.217607, 0, 1, 1, 1, 0
14.217937, 0, 1, 1, 1, 1
14.218271, 0, 1, 1, 1, 0
14.218601, 0, 1, 1, 1, 1
14.218934, 0, 1, 1, 1, 0
14.219265, 0, 1, 1, 1, 1
14.219598, 0, 1, 1, 1, 0
14.219928, 0, 1, 1, 1, 1
14.220261, 0, 1, 1, 1, 0
14.220592, 0, 1, 1, 1, 1
14.220925, 0, 1, 1, 1, 0
14.221255, 0, 1, 1, 1, 1
14.221589, 0, 1, 1, 1, 0
14.221919, 0, 1, 1, 1, 1
14.222252, 0, 1, 1, 1, 0
14.222582, 0, 1, 1, 1, 1
14.222916, 0, 1, 1, 1, 0
14.223246, 0, 1, 1, 1, 1
14.223579, 0, 1, 1, 1, 0
14.22391, 0, 1, 1, 1, 1
14.224243, 0, 1, 1, 1, 0
14.224573, 0, 1, 1, 1, 1
14.224906, 0, 1, 1, 1, 0
14.225237, 0, 1, 1, 1, 1
14.22557, 0, 1, 1, 1, 0
14.2259, 0, 1, 1, 1, 1
14.226234, 0, 1, 1, 1, 0
14.226564, 0, 1, 1, 1, 1
14.226897, 0, 1, 1, 1, 0
14.227228, 0, 1, 1, 1, 1
14.227561, 0, 1, 1, 1, 0
14.227891, 0, 1, 1, 1, 1
14.228224, 0, 1, 1, 1, 0
14.228555, 0, 1, 1, 1, 1
14.228888, 0, 1, 1, 1, 0
14.229218, 0, 1, 1, 1, 1
14.229551, 0, 1, 1, 1, 0
14.229882, 0, 1, 1, 1, 1
14.230215, 0, 1, 1, 1, 0
14.230545, 0, 1, 1, 1, 1
14.231545, 0, 1, 1, 1, 0
14.231875, 0, 1, 1, 1, 1
14.232875, 0, 1, 1, 1, 0
14.233206, 0, 1, 1, 1, 1
14.234205, 0, 1, 1, 1, 0
14.234536, 0, 1, 1, 1, 1
14.235535, 0, 1, 1, 1, 0
14.235866, 0, 1, 1, 1, 1
14.236199, 0, 1, 1, 1, 0
14.236529, 0, 1, 1, 1, 1
14.236863, 0, 1, 1, 1, 0
14.237193, 0, 1, 1, 1, 1
14.237526, 0, 1, 1, 1, 0
14.237857, 0, 1, 1, 1, 1
14.23819, 0, 1, 1, 1, 0
14.23852, 0, 1, 1, 1, 1
14.238853, 0, 1, 1, 1, 0
14.239184, 0, 1, 1, 1, 1
14.239517, 0, 1, 1, 1, 0
14.239847, 0, 1, 1, 1, 1
14.240181, 0, 1, 1, 1, 0
14.240511, 0, 1, 1, 1, 1
14.240844, 0, 1, 1, 1, 0
14.241175, 0, 1, 1, 1, 1
14.241508, 0, 1, 1, 1, 0
14.241838, 0, 1, 1, 1, 1
14.242171, 0, 1, 1, 1, 0
14.242502, 0, 1, 1, 1, 1
14.242835, 0, 1, 1, 1, 0
14.243165, 0, 1, 1, 1, 1
14.243498, 0, 1, 1, 1, 0
14.243829, 0, 1, 1, 1, 1
14.244162, 0, 1, 1, 1, 0
14.244492, 0, 1, 1, 1, 1
14.244826, 0, 1, 1, 1, 0
14.245156, 0, 1, 1, 1, 1
14.245489, 0, 1, 1, 1, 0
14.24582, 0, 1, 1, 1, 1
14.246153, 0, 1, 1, 1, 0
14.246483, 0, 1, 1, 1, 1
14.246816, 0, 1, 1, 1, 0
14.247147, 0, 1, 1, 1, 1
14.24748, 0, 1, 1, 1, 0
14.24781, 0, 1, 1, 1, 1
14.248144, 0, 1, 1, 1, 0
14.248474, 0, 1, 1, 1, 1
14.248807, 0, 1, 1, 1, 0
14.249138, 0, 1, 1, 1, 1
14.249471, 0, 1, 1, 1, 0
14.249801, 0, 1, 1, 1, 1
14.250134, 0, 1, 1, 1, 0
14.250465, 0, 1, 1, 1, 1
14.250798, 0, 1, 1, 1, 0
14.251128, 0, 1, 1, 1, 1
14.251461, 0, 1, 1, 1, 0
14.251792, 0, 1, 1, 1, 1
14.252125, 0, 1, 1, 1, 0
14.252455, 0, 1, 1, 1, 1
14.252789, 0, 1, 1, 1, 0
14.253119, 0, 1, 1, 1, 1
14.253452, 0, 1, 1, 1, 0
14.253783, 0, 1, 1, 1, 1
14.254116, 0, 1, 1, 1, 0
14.254446, 0, 1, 1, 1, 1
14.254779, 0, 1, 1, 1, 0
14.25511, 0, 1, 1, 1, 1
14.255443, 0, 1, 1, 1, 0
14.255773, 0, 1, 1, 1, 1
14.256107, 0, 1, 1, 1, 0
14.256437, 0, 1, 1, 1, 1
14.25677, 0, 1, 1, 1, 0
14.257101, 0, 1, 1, 1, 1
14.257434, 0, 1, 1, 1, 0
14.257765, 0, 1, 1, 1, 1
14.258098, 0, 1, 1, 1, 0
14.258428, 0, 1, 1, 1, 1
14.258761, 0, 1, 1, 1, 0
14.259092, 0, 1, 1, 1, 1
14.259425, 0, 1, 1, 1, 0
14.259755, 0, 1, 1, 1, 1
14.260089, 0, 1, 1, 1, 0
14.260419, 0, 1, 1, 1, 1
14.260752, 0, 1, 1, 1, 0
14.261083, 0, 1, 1, 1, 1
14.261416, 0, 1, 1, 1, 0
14.261746, 0, 1, 1, 1, 1
14.26208, 0, 1, 1, 1, 0
14.26241, 0, 1, 1, 1, 1
14.262743, 0, 1, 1, 1, 0
14.263074, 0, 1, 1, 1, 1
14.263407, 0, 1, 1, 1, 0
14.263737, 0, 1, 1, 1, 1
14.264071, 0, 1, 1, 1, 0
14.264401, 0, 1, 1, 1, 1
14.264734, 0, 1, 1, 1, 0
14.265065, 0, 1, 1, 1, 1
14.265398, 0, 1, 1, 1, 0
14.265728, 0, 1, 1, 1, 1
14.266062, 0, 1, 1, 1, 0
14.266392, 0, 1, 1, 1, 1
14.266725, 0, 1, 1, 1, 0
14.267056, 0, 1, 1, 1, 1
14.267389, 0, 1, 1, 1, 0
14.267719, 0, 1, 1, 1, 1
14.268053, 0, 1, 1, 1, 0
14.268383, 0, 1, 1, 1, 1
14.268716, 0, 1, 1, 1, 0
14.269047, 0, 1, 1, 1, 1
14.26938, 0, 1, 1, 1, 0
14.26971, 0, 1, 1, 1, 1
14.270044, 0, 1, 1, 1, 0
14.270374, 0, 1, 1, 1, 1
14.270707, 0, 1, 1, 1, 0
14.271038, 0, 1, 1, 1, 1
14.271371, 0, 1, 1, 1, 0
14.271701, 0, 1, 1, 1, 1
14.272035, 0, 1, 1, 1, 0
14.272365, 0, 1, 1, 1, 1
14.272698, 0, 1, 1, 1, 0
14.273029, 0, 1, 1, 1, 1
14.273362, 0, 1, 1, 1, 0
14.273692, 0, 1, 1, 1, 1
14.274025, 0, 1, 1, 1, 0
14.274356, 0, 1, 1, 1, 1
14.274689, 0, 1, 1, 1, 0
14.27502, 0, 1, 1, 1, 1
14.275353, 0, 1, 1, 1, 0
14.275683, 0, 1, 1, 1, 1
14.276016, 0, 1, 1, 1, 0
14.276347, 0, 1, 1, 1, 1
14.27668, 0, 1, 1, 1, 0
14.27701, 0, 1, 1, 1, 1
14.277344, 0, 1, 1, 1, 0
14.277674, 0, 1, 1, 1, 1
14.278007, 0, 1, 1, 1, 0
14.278338, 0, 1, 1, 1, 1
14.279337, 0, 1, 1, 1, 0
14.279668, 0, 1, 1, 1, 1
14.280668, 0, 1, 1, 1, 0
14.280998, 0, 1, 1, 1, 1
14.281998, 0, 1, 1, 1, 0
14.282328, 0, 1, 1, 1, 1
14.283328, 0, 1, 1, 1, 0
14.283658, 0, 1, 1, 1, 1
14.283991, 0, 1, 1, 1, 0
14.284322, 0, 1, 1, 1, 1
14.284655, 0, 1, 1, 1, 0
14.284986, 0, 1, 1, 1, 1
14.285319, 0, 1, 1, 1, 0
14.285649, 0, 1, 1, 1, 1
14.285983, 0, 1, 1, 1, 0
14.286313, 0, 1, 1, 1, 1
14.286646, 0, 1, 1, 1, 0
14.286977, 0, 1, 1, 1, 1
14.28731, 0, 1, 1, 1, 0
14.28764, 0, 1, 1, 1, 1
14.287974, 0, 1, 1, 1, 0
14.288304, 0, 1, 1, 1, 1
14.288637, 0, 1, 1, 1, 0
14.288968, 0, 1, 1, 1, 1
14.289301, 0, 1, 1, 1, 0
14.289631, 0, 1, 1, 1, 1
14.289964, 0, 1, 1, 1, 0
14.290295, 0, 1, 1, 1, 1
14.290628, 0, 1, 1, 1, 0
14.290958, 0, 1, 1, 1, 1
14.291292, 0, 1, 1, 1, 0
14.291622, 0, 1, 1, 1, 1
14.291955, 0, 1, 1, 1, 0
14.292286, 0, 1, 1, 1, 1
14.292619, 0, 1, 1, 1, 0
14.292949, 0, 1, 1, 1, 1
14.293283, 0, 1, 1, 1, 0
14.293613, 0, 1, 1, 1, 1
14.293946, 0, 1, 1, 1, 0
14.294277, 0, 1, 1, 1, 1
14.29461, 0, 1, 1, 1, 0
14.29494, 0, 1, 1, 1, 1
14.295273, 0, 1, 1, 1, 0
14.295604, 0, 1, 1, 1, 1
14.295937, 0, 1, 1, 1, 0
14.296267, 0, 1, 1, 1, 1
14.296601, 0, 1, 1, 1, 0
14.296931, 0, 1, 1, 1, 1
14.297264, 0, 1, 1, 1, 0
14.297595, 0, 1, 1, 1, 1
14.297928, 0, 1, 1, 1, 0
14.298258, 0, 1, 1, 1, 1
14.298592, 0, 1, 1, 1, 0
14.298922, 0, 1, 1, 1, 1
14.299255, 0, 1, 1, 1, 0
14.299586, 0, 1, 1, 1, 1
14.299919, 0, 1, 1, 1, 0
14.300249, 0, 1, 1, 1, 1
14.300583, 0, 1, 1, 1, 0
14.300913, 0, 1, 1, 1, 1
14.301246, 0, 1, 1, 1, 0
14.301577, 0, 1, 1, 1, 1
14.30191, 0, 1, 1, 1, 0
14.30224, 0, 1, 1, 1, 1
14.302574, 0, 1, 1, 1, 0
14.302904, 0, 1, 1, 1, 1
14.303237, 0, 1, 1, 1, 0
14.303568, 0, 1, 1, 1, 1
14.303901, 0, 1, 1, 1, 0
14.304231, 0, 1, 1, 1, 1
14.304565, 0, 1, 1, 1, 0
14.304895, 0, 1, 1, 1, 1
14.305228, 0, 1, 1, 1, 0
14.305559, 0, 1, 1, 1, 1
14.305892, 0, 1, 1, 1, 0
14.306222, 0, 1, 1, 1, 1
14.306556, 0, 1, 1, 1, 0
14.306886, 0, 1, 1, 1, 1
14.307219, 0, 1, 1, 1, 0
14.30755, 0, 1, 1, 1, 1
14.307883, 0, 1, 1, 1, 0
14.308214, 0, 1, 1, 1, 1
14.308547, 0, 1, 1, 1, 0
14.308877, 0, 1, 1, 1, 1
14.309211, 0, 1, 1, 1, 0
14.309541, 0, 1, 1, 1, 1
14.309874, 0, 1, 1, 1, 0
14.310205, 0, 1, 1, 1, 1
14.310538, 0, 1, 1, 1, 0
14.310869, 0, 1, 1, 1, 1
14.311202, 0, 1, 1, 1, 0
14.311532, 0, 1, 1, 1, 1
14.311866, 0, 1, 1, 1, 0
14.312196, 0, 1, 1, 1, 1
14.312529, 0, 1, 1, 1, 0
14.31286, 0, 1, 1, 1, 1
14.313193, 0, 1, 1, 1, 0
14.313523, 0, 1, 1, 1, 1
14.313857, 0, 1, 1, 1, 0
14.314187, 0, 1, 1, 1, 1
14.31452, 0, 1, 1, 1, 0
14.314851, 0, 1, 1, 1, 1
14.315184, 0, 1, 1, 1, 0
14.315514, 0, 1, 1, 1, 1
14.315848, 0, 1, 1, 1, 0
14.316178, 0, 1, 1, 1, 1
14.316511, 0, 1, 1, 1, 0
14.316842, 0, 1, 1, 1, 1
14.317175, 0, 1, 1, 1, 0
14.317506, 0, 1, 1, 1, 1
14.317839, 0, 1, 1, 1, 0
14.318169, 0, 1, 1, 1, 1
14.318503, 0, 1, 1, 1, 0
14.318833, 0, 1, 1, 1, 1
14.319166, 0, 1, 1, 1, 0
14.319497, 0, 1, 1, 1, 1
14.31983, 0, 1, 1, 1, 0
14.320161, 0, 1, 1, 1, 1
14.320494, 0, 1, 1, 1, 0
14.320824, 0, 1, 1, 1, 1
14.321158, 0, 1, 1, 1, 0
14.321488, 0, 1, 1, 1, 1
14.321613, 0, 1, 1, 1, 0
14.321615, 0, 0, 0, 0, 0
16.433156, 1, 1, 1, 0, 0
16.433162, 1, 1, 1, 0, 1
16.433934, 1, 1, 1, 0, 0
16.433936, 0, 0, 0, 0, 0
16.436068, 0, 0, 0, 0, 1
16.436069, 1, 1, 1, 0, 0
16.436075, 1, 1, 1, 0, 1
16.437067, 1, 1, 1, 0, 0
16.437397, 1, 1, 1, 0, 1
16.438397, 1, 1, 1, 0, 0
16.438727, 1, 1, 1, 0, 1
16.439727, 1, 1, 1, 0, 0
16.440057, 1, 1, 1, 0, 1
16.441057, 1, 1, 1, 0, 0
16.441387, 1, 1, 1, 0, 1
16.44172, 1, 1, 1, 0, 0
16.44205, 1, 1, 1, 0, 1
16.442384, 1, 1, 1, 0, 0
16.442714, 1, 1, 1, 0, 1
16.443047, 1, 1, 1, 0, 0
16.443377, 1, 1, 1, 0, 1
16.443711, 1, 1, 1, 0, 0
16.444041, 1, 1, 1, 0, 1
16.444374, 1, 1, 1, 0, 0
16.444704, 1, 1, 1, 0, 1
16.445038, 1, 1, 1, 0, 0
16.445368, 1, 1, 1, 0, 1
16.445701, 1, 1, 1, 0, 0
16.446031, 1, 1, 1, 0, 1
16.446365, 1, 1, 1, 0, 0
16.446695, 1, 1, 1, 0, 1
16.447028, 1, 1, 1, 0, 0
16.447358, 1, 1, 1, 0, 1
16.447691, 1, 1, 1, 0, 0
16.448022, 1, 1, 1, 0, 1
16.449021, 1, 1, 1, 0, 0
16.449352, 1, 1, 1, 0, 1
16.450351, 1, 1, 1, 0, 0
16.450681, 1, 1, 1, 0, 1
16.451681, 1, 1, 1, 0, 0
16.452011, 1, 1, 1, 0, 1
16.453011, 1, 1, 1, 0, 0
16.453341, 1, 1, 1, 0, 1
16.453674, 1, 1, 1, 0, 0
16.454005, 1, 1, 1, 0, 1
16.454338, 1, 1, 1, 0, 0
16.454668, 1, 1, 1, 0, 1
16.455002, 1, 1, 1, 0, 0
16.455062, 1, 1, 1, 1, 0
16.455073, 0, 0, 0, 0, 0
16.455114, 1, 1, 1, 0, 0
16.45512, 1, 1, 1, 0, 1
16.45611, 1, 1, 1, 0, 0
16.456441, 1, 1, 1, 0, 1
16.457441, 1, 1, 1, 0, 0
16.457771, 1, 1, 1, 0, 1
16.458771, 1, 1, 1, 0, 0
16.459101, 1, 1, 1, 0, 1
16.460101, 1, 1, 1, 0, 0
16.460431, 1, 1, 1, 0, 1
16.460764, 1, 1, 1, 0, 0
16.461095, 1, 1, 1, 0, 1
16.461428, 1, 1, 1, 0, 0
16.461758, 1, 1, 1, 0, 1
16.462092, 1, 1, 1, 0, 0
16.462422, 1, 1, 1, 0, 1
16.462755, 1, 1, 1, 0, 0
16.463086, 1, 1, 1, 0, 1
16.463419, 1, 1, 1, 0, 0
16.463749, 1, 1, 1, 0, 1
16.464083, 1, 1, 1, 0, 0
16.464413, 1, 1, 1, 0, 1
16.464746, 1, 1, 1, 0, 0
16.465077, 1, 1, 1, 0, 1
16.46541, 1, 1, 1, 0, 0
16.46574, 1, 1, 1, 0, 1
16.466073, 1, 1, 1, 0, 0
16.466404, 1, 1, 1, 0, 1
16.466737, 1, 1, 1, 0, 0
16.467067, 1, 1, 1, 0, 1
16.468067, 1, 1, 1, 0, 0
16.468398, 1, 1, 1, 0, 1
16.469398, 1, 1, 1, 0, 0
16.469728, 1, 1, 1, 0, 1
16.470728, 1, 1, 1, 0, 0
16.471058, 1, 1, 1, 0, 1
16.472058, 1, 1, 1, 0, 0
16.472389, 1, 1, 1, 0, 1
16.472722, 1, 1, 1, 0, 0
16.473052, 1, 1, 1, 0, 1
16.473385, 1, 1, 1, 0, 0
16.473716, 1, 1, 1, 0, 1
16.474049, 1, 1, 1, 0, 0
16.47438, 1, 1, 1, 0, 1
16.474713, 1, 1, 1, 0, 0
16.475043, 1, 1, 1, 0, 1
16.475376, 1, 1, 1, 0, 0
16.475707, 1, 1, 1, 0, 1
16.47604, 1, 1, 1, 0, 0
16.47637, 1, 1, 1, 0, 1
16.476704, 1, 1, 1, 0, 0
16.477034, 1, 1, 1, 0, 1
16.477367, 1, 1, 1, 0, 0
16.477698, 1, 1, 1, 0, 1
16.478031, 1, 1, 1, 0, 0
16.478361, 1, 1, 1, 0, 1
16.478695, 1, 1, 1, 0, 0
16.479025, 1, 1, 1, 0, 1
16.480025, 1, 1, 1, 0, 0
16.480355, 1, 1, 1, 0, 1
16.481355, 1, 1, 1, 0, 0
16.481685, 1, 1, 1, 0, 1
16.482685, 1, 1, 1, 0, 0
16.483016, 1, 1, 1, 0, 1
16.484016, 1, 1, 1, 0, 0
16.484346, 1, 1, 1, 0, 1
16.484679, 1, 1, 1, 0, 0
16.48501, 1, 1, 1, 0, 1
16.485343, 1, 1, 1, 0, 0
16.485673, 1, 1, 1, 0, 1
16.486007, 1, 1, 1, 0, 0
16.486337, 1, 1, 1, 0, 1
16.48667, 1, 1, 1, 0, 0
16.487001, 1, 1, 1, 0, 1
16.487334, 1, 1, 1, 0, 0
16.487664, 1, 1, 1, 0, 1
16.487997, 1, 1, 1, 0, 0
16.488328, 1, 1, 1, 0, 1
16.488661, 1, 1, 1, 0, 0
16.488991, 1, 1, 1, 0, 1
16.489324, 1, 1, 1, 0, 0
16.489655, 1, 1, 1, 0, 1
16.489988, 1, 1, 1, 0, 0
16.490318, 1, 1, 1, 0, 1
16.490651, 1, 1, 1, 0, 0
16.490982, 1, 1, 1, 0, 1
16.491981, 1, 1, 1, 0, 0
16.492311, 1, 1, 1, 0, 1
16.493311, 1, 1, 1, 0, 0
16.493641, 1, 1, 1, 0, 1
16.494641, 1, 1, 1, 0, 0
16.494971, 1, 1, 1, 0, 1
16.49597, 1, 1, 1, 0, 0
16.496301, 1, 1, 1, 0, 1
16.496634, 1, 1, 1, 0, 0
16.496964, 1, 1, 1, 0, 1
16.497297, 1, 1, 1, 0, 0
16.497628, 1, 1, 1, 0, 1
16.497961, 1, 1, 1, 0, 0
16.498291, 1, 1, 1, 0, 1
16.498624, 1, 1, 1, 0, 0
16.498955, 1, 1, 1, 0, 1
16.499288, 1, 1, 1, 0, 0
16.499618, 1, 1, 1, 0, 1
16.499951, 1, 1, 1, 0, 0
16.500282, 1, 1, 1, 0, 1
16.500615, 1, 1, 1, 0, 0
16.500945, 1, 1, 1, 0, 1
16.501278, 1, 1, 1, 0, 0
16.501609, 1, 1, 1, 0, 1
16.501942, 1, 1, 1, 0, 0
16.502272, 1, 1, 1, 0, 1
16.502605, 1, 1, 1, 0, 0
16.502936, 1, 1, 1, 0, 1
16.503935, 1, 1, 1, 0, 0
16.504265, 1, 1, 1, 0, 1
16.505265, 1, 1, 1, 0, 0
16.505595, 1, 1, 1, 0, 1
16.506595, 1, 1, 1, 0, 0
16.506925, 1, 1, 1, 0, 1
16.507925, 1, 1, 1, 0, 0
16.508255, 1, 1, 1, 0, 1
16.508588, 1, 1, 1, 0, 0
16.508919, 1, 1, 1, 0, 1
16.509252, 1, 1, 1, 0, 0
16.509582, 1, 1, 1, 0, 1
16.509915, 1, 1, 1, 0, 0
16.510246, 1, 1, 1, 0, 1
16.510579, 1, 1, 1, 0, 0
16.510909, 1, 1, 1, 0, 1
16.511242, 1, 1, 1, 0, 0
16.511573, 1, 1, 1, 0, 1
16.511906, 1, 1, 1, 0, 0
16.512236, 1, 1, 1, 0, 1
16.512569, 1, 1, 1, 0, 0
16.5129, 1, 1, 1, 0, 1
16.513233, 1, 1, 1, 0, 0
16.513563, 1, 1, 1, 0, 1
16.513896, 1, 1, 1, 0, 0
16.514227, 1, 1, 1, 0, 1
16.51456, 1, 1, 1, 0, 0
16.51489, 1, 1, 1, 0, 1
16.51589, 1, 1, 1, 0, 0
16.51622, 1, 1, 1, 0, 1
16.51722, 1, 1, 1, 0, 0
16.51755, 1, 1, 1, 0, 1
16.51855, 1, 1, 1, 0, 0
16.51888, 1, 1, 1, 0, 1
16.51988, 1, 1, 1, 0, 0
16.52021, 1, 1, 1, 0, 1
16.520543, 1, 1, 1, 0, 0
16.520874, 1, 1, 1, 0, 1
16.521207, 1, 1, 1, 0, 0
16.521537, 1, 1, 1, 0, 1
16.52187, 1, 1, 1, 0, 0
16.5222, 1, 1, 1, 0, 1
16.522534, 1, 1, 1, 0, 0
16.522864, 1, 1, 1, 0, 1
16.523197, 1, 1, 1, 0, 0
16.523527, 1, 1, 1, 0, 1
16.523861, 1, 1, 1, 0, 0
16.524191, 1, 1, 1, 0, 1
16.524524, 1, 1, 1, 0, 0
16.524854, 1, 1, 1, 0, 1
